datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerHour,Snowfall_millimeterPerHour
2022-04-11 05:00,12.28,0,284,63.45,0.03,0,0
2022-04-11 06:00,11.59,0,280.67,67.1,0.01,0,0
2022-04-11 07:00,11.38,0,280.67,67.08,0.39,0,0
2022-04-11 08:00,11.17,0,280.67,67.05,0.78,0,0
2022-04-11 09:00,10.96,16,277.33,67.03,1.17,0,0
2022-04-11 10:00,12.03,16,277.33,69.83,1.07,0,0
2022-04-11 11:00,13.09,16,277.33,72.64,0.97,0,0
2022-04-11 12:00,14.15,500,301,75.44,0.87,0,0
2022-04-11 13:00,16.84,500,301,62.83,1.48,0,0
2022-04-11 14:00,19.52,500,301,50.21,2.09,0,0
2022-04-11 15:00,22.2,954,321,37.6,2.7,0,0
2022-04-11 16:00,23.78,954,321,34.91,2.36,0,0
2022-04-11 17:00,25.35,954,321,32.23,2.02,0,0
2022-04-11 18:00,26.92,840,340.46,29.55,1.67,0,0
2022-04-11 19:00,27.53,840,340.46,28.35,1.56,0,0
2022-04-11 20:00,28.13,840,340.46,27.15,1.45,0,0
2022-04-11 21:00,28.74,266,345.54,25.95,1.33,0,0
2022-04-11 22:00,25.83,266,345.54,37.74,1.64,0,0
2022-04-11 23:00,22.92,266,345.54,49.53,1.94,0,0
2022-04-12 00:00,20.01,0,331,61.32,2.25,0,0
2022-04-12 01:00,19.36,0,331,64.64,2.94,0,0
2022-04-12 02:00,18.7,0,331,67.96,3.63,0,0
2022-04-12 03:00,18.04,0,325.27,71.28,4.32,0,0
2022-04-12 04:00,17.19,0,325.27,78.64,3.1,0,0
2022-04-12 05:00,16.34,0,325.27,86.01,1.88,0,0
2022-04-12 06:00,15.49,0,322,93.37,0.65,0,0
2022-04-12 07:00,15.35,0,322,93.73,0.81,0,0
2022-04-12 08:00,15.2,0,322,94.09,0.97,0,0
2022-04-12 09:00,15.06,16,320,94.45,1.13,0,0
2022-04-12 10:00,15.81,16,320,93.17,1.05,0,0
2022-04-12 11:00,16.56,16,320,91.88,0.96,0,0
2022-04-12 12:00,17.31,430,343,90.6,0.88,0,0
2022-04-12 13:00,19.83,430,343,76.74,1.05,0,0
2022-04-12 14:00,22.36,430,343,62.89,1.22,0,0
2022-04-12 15:00,24.88,942,355.97,49.03,1.39,0,0
2022-04-12 16:00,26.18,942,355.97,44.72,1.34,0,0
2022-04-12 17:00,27.49,942,355.97,40.41,1.28,0,0
2022-04-12 18:00,28.79,830,362,36.09,1.22,0,0
2022-04-12 19:00,29.07,830,362,33.97,1.31,0,0
2022-04-12 20:00,29.35,830,362,31.84,1.4,0,0
2022-04-12 21:00,29.62,256,360,29.72,1.49,0,0
2022-04-12 22:00,27.24,256,360,40.48,3,0,0
2022-04-12 23:00,24.85,256,360,51.24,4.52,0,0
2022-04-13 00:00,22.46,0,346.33,62,6.03,0,0
2022-04-13 01:00,21.53,0,346.33,65.52,5.22,0,0
2022-04-13 02:00,20.6,0,346.33,69.03,4.42,0,0
2022-04-13 03:00,19.66,0,329.67,72.55,3.62,0,0
2022-04-13 04:00,19.28,0,329.67,76.72,2.88,0,0
2022-04-13 05:00,18.89,0,329.67,80.9,2.13,0,0
2022-04-13 06:00,18.5,0,344,85.08,1.38,0,0
2022-04-13 07:00,18.1,0,344,86.93,1.38,0,0
2022-04-13 08:00,17.7,0,344,88.77,1.39,0,0
2022-04-13 09:00,17.3,14,334.38,90.62,1.39,0,0
2022-04-13 10:00,17.93,14,334.38,91.08,1.35,0,0
2022-04-13 11:00,18.57,14,334.38,91.54,1.3,0,0
2022-04-13 12:00,19.2,430,355,92,1.25,0,0
2022-04-13 13:00,21.28,430,355,80.27,1.88,0,0
2022-04-13 14:00,23.35,430,355,68.55,2.5,0,0
2022-04-13 15:00,25.43,850,377.38,56.82,3.12,0,0
2022-04-13 16:00,26.54,850,377.38,52.6,2.77,0,0
2022-04-13 17:00,27.64,850,377.38,48.39,2.41,0,0
2022-04-13 18:00,28.75,760,383,44.17,2.06,0,0
2022-04-13 19:00,29.27,760,383,41.28,2.48,0,0
2022-04-13 20:00,29.79,760,383,38.39,2.9,0,0
2022-04-13 21:00,30.31,226,393,35.5,3.32,0,0
2022-04-13 22:00,28.08,226,393,45.54,3.39,0,0
2022-04-13 23:00,25.85,226,393,55.58,3.46,0,0
2022-04-14 00:00,23.62,0,379,65.62,3.53,0,0
2022-04-14 01:00,23.12,0,379,68.56,3.68,0,0
2022-04-14 02:00,22.63,0,379,71.5,3.83,0,0
2022-04-14 03:00,22.13,0,365,74.45,3.99,0,0
2022-04-14 04:00,20.99,0,365,79.96,2.79,0,0
2022-04-14 05:00,19.86,0,365,85.47,1.59,0,0
2022-04-14 06:00,18.72,0,352,90.98,0.4,0,0
2022-04-14 07:00,18.52,0,352,92.42,0.91,0,0
2022-04-14 08:00,18.31,0,352,93.86,1.42,0,0
2022-04-14 09:00,18.1,18,352,95.31,1.93,0,0
2022-04-14 10:00,18.72,18,352,96.07,1.48,0,0
2022-04-14 11:00,19.34,18,352,96.84,1.03,0,0
2022-04-14 12:00,19.96,290,394.79,97.6,0.59,0,0
2022-04-14 13:00,21.97,290,394.79,86.71,0.49,0,0
2022-04-14 14:00,23.98,290,394.79,75.82,1.57,0,0
2022-04-14 15:00,25.99,866,395.21,64.94,2.65,0,0
2022-04-14 16:00,27,866,395.21,60.71,2.54,0,0
2022-04-14 17:00,28.01,866,395.21,56.49,2.42,0,0
2022-04-14 18:00,29.02,770,397,52.26,2.31,0,0
2022-04-14 19:00,29.52,770,397,48.66,2.39,0,0
2022-04-14 20:00,30.02,770,397,45.05,2.47,0,0
2022-04-14 21:00,30.52,154,411,41.45,2.56,0,0
2022-04-14 22:00,28.19,154,411,53.72,2.46,0,0
2022-04-14 23:00,25.87,154,411,66,2.37,0,0
2022-04-15 00:00,23.54,0,376,78.28,2.27,0,0
2022-04-15 01:00,22.67,0,376,81.37,1.65,0,0
2022-04-15 02:00,21.79,0,376,84.46,1.02,0,0
2022-04-15 03:00,20.92,0,378,87.55,0.4,0,0
2022-04-15 04:00,20.59,0,378,88.71,0.43,0,0
2022-04-15 05:00,20.26,0,378,89.86,0.47,0,0
2022-04-15 06:00,19.93,0,387,91.02,0.5,0,0
2022-04-15 07:00,19.89,0,387,91.25,0.44,0,0
2022-04-15 08:00,19.84,0,387,91.47,0.39,0,0
2022-04-15 09:00,19.8,20,377,91.7,0.33,0,0
2022-04-15 10:00,20,20,377,94.1,0.13,0,0
2022-04-15 11:00,20.2,20,377,96.5,0.07,0,0
2022-04-15 12:00,20.4,330,385.92,98.9,0.27,0,0
2022-04-15 13:00,22.05,330,385.92,91.03,1.02,0,0
2022-04-15 14:00,23.7,330,385.92,83.17,1.76,0,0
2022-04-15 15:00,25.36,908,383.85,75.3,2.5,0,0
2022-04-15 16:00,25.16,908,383.85,73.3,3.63,0,0
2022-04-15 17:00,24.95,908,383.85,71.3,4.75,0,0
2022-04-15 18:00,24.75,310,409,69.3,5.88,0,0
2022-04-15 19:00,24.88,310,409,65.53,6.14,0,0
2022-04-15 20:00,25.01,310,409,61.77,6.4,0,0
2022-04-15 21:00,25.14,200,383,58,6.67,0,0
2022-04-15 22:00,23.98,200,383,63.17,5.55,0,0
2022-04-15 23:00,22.83,200,383,68.33,4.43,0,0
2022-04-16 00:00,21.68,0,361,73.5,3.31,0,0
2022-04-16 01:00,21.01,0,361,79.88,3.28,0,0
2022-04-16 02:00,20.34,0,361,86.25,3.25,0,0
2022-04-16 03:00,19.67,0,357.11,92.63,3.21,0,0
2022-04-16 04:00,19.32,0,357.11,94.98,2.53,0,0
2022-04-16 05:00,18.97,0,357.11,97.34,1.84,0,0
2022-04-16 06:00,18.62,0,356.08,99.7,1.16,0,0
2022-04-16 07:00,18.51,0,356.08,99.39,1.21,0,0
2022-04-16 08:00,18.41,0,356.08,99.09,1.27,0,0
2022-04-16 09:00,18.3,18,353.92,98.78,1.32,0,0
2022-04-16 10:00,18.87,18,353.92,97.39,0.97,0,0
2022-04-16 11:00,19.43,18,353.92,95.99,0.62,0,0
2022-04-16 12:00,20,450,369,94.59,0.28,0,0
2022-04-16 13:00,22.43,450,369,81.73,0.25,0,0
2022-04-16 14:00,24.85,450,369,68.86,0.22,0,0
2022-04-16 15:00,27.28,866,401,56,0.2,0,0
2022-04-16 16:00,29.08,866,401,51.62,0.21,0,0
2022-04-16 17:00,30.89,866,401,47.25,0.63,0,0
2022-04-16 18:00,32.7,680,419,42.87,1.04,0,0
2022-04-16 19:00,32.27,680,419,41.95,0.54,0,0
2022-04-16 20:00,31.84,680,419,41.04,0.05,0,0
2022-04-16 21:00,31.4,150,409,40.12,0.44,0,0
2022-04-16 22:00,28.7,150,409,53.09,0.55,0,0
2022-04-16 23:00,26,150,409,66.06,0.66,0,0
2022-04-17 00:00,23.3,0,375,79.03,0.76,0,0
2022-04-17 01:00,22.64,0,375,83.71,1.87,0,0
2022-04-17 02:00,21.98,0,375,88.39,2.98,0,0
2022-04-17 03:00,21.33,0,367,93.07,4.08,0,0
2022-04-17 04:00,21,0,367,95.01,2.54,0,0
2022-04-17 05:00,20.68,0,367,96.95,1,0,0
2022-04-17 06:00,20.35,0,367,98.9,0.54,0,0
2022-04-17 07:00,20.2,0,367,98.44,0.8,0,0
2022-04-17 08:00,20.04,0,367,97.99,1.07,0,0
2022-04-17 09:00,19.88,18,357,97.54,1.33,0,0
2022-04-17 10:00,20.2,18,357,95.79,1.12,0,0
2022-04-17 11:00,20.51,18,357,94.05,0.91,0,0
2022-04-17 12:00,20.83,480,372.14,92.3,0.7,0,0
2022-04-17 13:00,23.3,480,372.14,79.74,0.83,0,0
2022-04-17 14:00,25.78,480,372.14,67.18,0.95,0,0
2022-04-17 15:00,28.25,918,397.86,54.63,1.07,0,0
2022-04-17 16:00,29.13,918,397.86,51.44,1.34,0,0
2022-04-17 17:00,30,918,397.86,48.26,1.61,0,0
2022-04-17 18:00,30.87,450,418,45.08,1.88,0,0
2022-04-17 19:00,30.89,450,418,43.12,1.99,0,0
2022-04-17 20:00,30.91,450,418,41.16,2.11,0,0
2022-04-17 21:00,30.93,28,426,39.2,2.23,0,0
2022-04-17 22:00,27.44,28,426,55.55,0.61,0,0
2022-04-17 23:00,23.95,28,426,71.9,1.01,0,0
2022-04-18 00:00,20.46,0,378,88.25,2.62,0,0
2022-04-18 01:00,20.18,0,378,88.08,2.31,0,0
2022-04-18 02:00,19.89,0,378,87.92,1.99,0,0
2022-04-18 03:00,19.61,0,372,87.76,1.68,0,0
2022-04-18 04:00,19.35,0,372,91.2,1.11,0,0
2022-04-18 05:00,19.09,0,372,94.65,0.54,0,0
2022-04-18 06:00,18.83,0,362.41,98.1,0.02,0,0
2022-04-18 07:00,18.86,0,362.41,97.26,0.73,0,0
2022-04-18 08:00,18.89,0,362.41,96.42,1.44,0,0
2022-04-18 09:00,18.92,8,375.59,95.57,2.14,0,0
2022-04-18 10:00,19.31,8,375.59,96.12,2.53,0,0
2022-04-18 11:00,19.69,8,375.59,96.68,2.92,0,0
2022-04-18 12:00,20.08,370,374.4,97.23,3.31,0,0
2022-04-18 13:00,22.06,370,374.4,86.81,3.81,0,0
2022-04-18 14:00,24.04,370,374.4,76.4,4.32,0,0
2022-04-18 15:00,26.02,818,394.21,65.98,4.83,0,0
2022-04-18 16:00,27.08,818,394.21,59.64,4.86,0,0
2022-04-18 17:00,28.13,818,394.21,53.3,4.9,0,0
2022-04-18 18:00,29.19,690,402,46.95,4.93,0,0
2022-04-18 19:00,28.89,690,402,46.48,4.49,0,0
2022-04-18 20:00,28.6,690,402,46,4.05,0,0
2022-04-18 21:00,28.3,272,372,45.52,3.6,0,0
2022-04-18 22:00,26.84,272,372,52.96,3.19,0,0
2022-04-18 23:00,25.38,272,372,60.39,2.78,0,0
2022-04-19 00:00,23.92,0,355,67.83,2.36,0,0
2022-04-19 01:00,23.05,0,355,69.19,2.34,0,0
2022-04-19 02:00,22.18,0,355,70.56,2.31,0,0
2022-04-19 03:00,21.31,0,341,71.93,2.28,0,0
2022-04-19 04:00,20.61,0,341,78.75,2.05,0,0
2022-04-19 05:00,19.9,0,341,85.56,1.82,0,0
2022-04-19 06:00,19.19,0,365,92.38,1.59,0,0
2022-04-19 07:00,19.16,0,365,85.93,1.34,0,0
2022-04-19 08:00,19.14,0,365,79.48,1.08,0,0
2022-04-19 09:00,19.11,24,301,73.03,0.82,0,0
2022-04-19 10:00,17.97,24,301,71.59,0.85,0,0
2022-04-19 11:00,16.83,24,301,70.16,0.87,0,0
2022-04-19 12:00,15.7,530,293.46,68.72,0.89,0,0
2022-04-19 13:00,17.11,530,293.46,58.32,0.71,0,0
2022-04-19 14:00,18.53,530,293.46,47.92,0.53,0,0
2022-04-19 15:00,19.95,984,304.54,37.51,0.35,0,0
2022-04-19 16:00,21.02,984,304.54,32.33,0.4,0,0
2022-04-19 17:00,22.09,984,304.54,27.14,0.46,0,0
2022-04-19 18:00,23.16,890,301,21.95,0.51,0,0
2022-04-19 19:00,23.68,890,301,21.53,0.15,0,0
2022-04-19 20:00,24.2,890,301,21.11,0.21,0,0
2022-04-19 21:00,24.73,284,305,20.69,0.57,0,0
2022-04-19 22:00,22.24,284,305,29.86,1.07,0,0
2022-04-19 23:00,19.75,284,305,39.03,1.56,0,0
2022-04-20 00:00,17.27,0,292,48.2,2.06,0,0
2022-04-20 01:00,16.14,0,292,56.91,2.5,0,0
2022-04-20 02:00,15.01,0,292,65.61,2.94,0,0
2022-04-20 03:00,13.88,0,290,74.32,3.38,0,0
2022-04-20 04:00,13.21,0,290,76.26,2.97,0,0
2022-04-20 05:00,12.53,0,290,78.19,2.57,0,0
2022-04-20 06:00,11.85,0,285.32,80.13,2.17,0,0
2022-04-20 07:00,11.8,0,285.32,77.99,2.17,0,0
2022-04-20 08:00,11.75,0,285.32,75.85,2.16,0,0
2022-04-20 09:00,11.7,24,290.68,73.71,2.16,0,0
2022-04-20 10:00,12.91,24,290.68,75.14,1.76,0,0
2022-04-20 11:00,14.12,24,290.68,76.57,1.36,0,0
2022-04-20 12:00,15.33,520,322,78,0.96,0,0
2022-04-20 13:00,17.87,520,322,69.04,2.99,0,0
2022-04-20 14:00,20.41,520,322,60.08,5.02,0,0
2022-04-20 15:00,22.96,912,352.38,51.12,7.06,0,0
2022-04-20 16:00,23.89,912,352.38,47.92,7.36,0,0
2022-04-20 17:00,24.82,912,352.38,44.73,7.67,0,0
2022-04-20 18:00,25.76,840,347,41.53,7.98,0,0
2022-04-20 19:00,25.27,840,347,42.83,8.21,0,0
2022-04-20 20:00,24.79,840,347,44.13,8.44,0,0
2022-04-20 21:00,24.3,280,335.38,45.43,8.67,0,0
2022-04-20 22:00,22.7,280,335.38,52.94,7.41,0,0
2022-04-20 23:00,21.11,280,335.38,60.46,6.15,0,0
2022-04-21 00:00,19.51,0,326,67.97,4.89,0,0
2022-04-21 01:00,18.62,0,326,72.49,4.43,0,0
2022-04-21 02:00,17.73,0,326,77,3.96,0,0
2022-04-21 03:00,16.83,0,328,81.51,3.5,0,0
2022-04-21 04:00,16.69,0,328,80.43,3.31,0,0
2022-04-21 05:00,16.55,0,328,79.34,3.11,0,0
2022-04-21 06:00,16.4,0,326,78.25,2.92,0,0
2022-04-21 07:00,16.24,0,326,79.75,2.83,0,0
2022-04-21 08:00,16.07,0,326,81.25,2.74,0,0
2022-04-21 09:00,15.9,16,332,82.75,2.65,0,0
2022-04-21 10:00,16.73,16,332,85.78,2.52,0,0
2022-04-21 11:00,17.57,16,332,88.82,2.4,0,0
2022-04-21 12:00,18.4,400,361.46,91.85,2.27,0,0
2022-04-21 13:00,20.46,400,361.46,77.67,3.61,0,0
2022-04-21 14:00,22.52,400,361.46,63.5,4.95,0,0
2022-04-21 15:00,24.59,792,374.54,49.32,6.29,0,0
2022-04-21 16:00,25.28,792,374.54,47.04,6.37,0,0
2022-04-21 17:00,25.98,792,374.54,44.76,6.45,0,0
2022-04-21 18:00,26.67,810,357,42.47,6.53,0,0
2022-04-21 19:00,25.95,810,357,45.12,7.37,0,0
2022-04-21 20:00,25.23,810,357,47.76,8.21,0,0
2022-04-21 21:00,24.51,272,343,50.4,9.05,0,0
2022-04-21 22:00,23.06,272,343,56.67,7.37,0,0
2022-04-21 23:00,21.61,272,343,62.93,5.7,0,0
2022-04-22 00:00,20.16,0,334,69.2,4.03,0,0
2022-04-22 01:00,19.23,0,334,74.15,3.47,0,0
2022-04-22 02:00,18.3,0,334,79.11,2.92,0,0
2022-04-22 03:00,17.37,0,330,84.06,2.37,0,0
2022-04-22 04:00,17.05,0,330,86.8,1.87,0,0
2022-04-22 05:00,16.73,0,330,89.54,1.37,0,0
2022-04-22 06:00,16.41,0,351,92.28,0.87,0,0
2022-04-22 07:00,16.7,0,351,90.91,1.03,0,0
2022-04-22 08:00,16.99,0,351,89.54,1.2,0,0
2022-04-22 09:00,17.28,22,345,88.17,1.36,0,0
2022-04-22 10:00,17.21,22,345,90.37,1.08,0,0
2022-04-22 11:00,17.14,22,345,92.56,0.81,0,0
2022-04-22 12:00,17.08,500,347.75,94.76,0.53,0,0
2022-04-22 13:00,19.5,500,347.75,81.11,2.68,0,0
2022-04-22 14:00,21.93,500,347.75,67.46,4.83,0,0
2022-04-22 15:00,24.35,946,355.75,53.81,6.98,0,0
2022-04-22 16:00,25.35,946,355.75,50.59,7.17,0,0
2022-04-22 17:00,26.36,946,355.75,47.38,7.35,0,0
2022-04-22 18:00,27.36,840,361.16,44.16,7.54,0,0
2022-04-22 19:00,26.53,840,361.16,46.7,7.81,0,0
2022-04-22 20:00,25.69,840,361.16,49.24,8.07,0,0
2022-04-22 21:00,24.85,274,346.84,51.78,8.34,0,0
2022-04-22 22:00,23.49,274,346.84,56.89,7.11,0,0
2022-04-22 23:00,22.12,274,346.84,61.99,5.88,0,0
2022-04-23 00:00,20.76,0,333,67.1,4.65,0,0
2022-04-23 01:00,19.76,0,333,72.24,4.06,0,0
2022-04-23 02:00,18.77,0,333,77.37,3.47,0,0
2022-04-23 03:00,17.77,0,327,82.51,2.87,0,0
2022-04-23 04:00,17.18,0,327,87.64,2.36,0,0
2022-04-23 05:00,16.6,0,327,92.77,1.84,0,0
2022-04-23 06:00,16.01,0,327.15,97.9,1.33,0,0
2022-04-23 07:00,16.04,0,327.15,97.17,1.63,0,0
2022-04-23 08:00,16.06,0,327.15,96.43,1.94,0,0
2022-04-23 09:00,16.08,26,326.89,95.7,2.25,0,0
2022-04-23 10:00,16.93,26,326.89,91.73,2.25,0,0
2022-04-23 11:00,17.78,26,326.89,87.77,2.26,0,0
2022-04-23 12:00,18.63,470,355,83.8,2.26,0,0
2022-04-23 13:00,20.66,470,355,73.79,3.58,0,0
2022-04-23 14:00,22.7,470,355,63.78,4.91,0,0
2022-04-23 15:00,24.74,864,373,53.78,6.23,0,0
2022-04-23 16:00,25.62,864,373,50.71,6.77,0,0
2022-04-23 17:00,26.51,864,373,47.65,7.3,0,0
2022-04-23 18:00,27.39,840,363,44.59,7.84,0,0
2022-04-23 19:00,26.7,840,363,46.16,7.49,0,0
2022-04-23 20:00,26,840,363,47.73,7.14,0,0
2022-04-23 21:00,25.3,268,351,49.3,6.79,0,0
2022-04-23 22:00,24.08,268,351,55.3,6.06,0,0
2022-04-23 23:00,22.86,268,351,61.3,5.33,0,0
2022-04-24 00:00,21.64,0,345.59,67.3,4.6,0,0
2022-04-24 01:00,21.06,0,345.59,70.04,4.61,0,0
2022-04-24 02:00,20.48,0,345.59,72.77,4.62,0,0
2022-04-24 03:00,19.9,0,340.41,75.51,4.64,0,0
2022-04-24 04:00,19.22,0,340.41,79.22,3.77,0,0
2022-04-24 05:00,18.53,0,340.41,82.94,2.9,0,0
2022-04-24 06:00,17.85,0,333.83,86.65,2.03,0,0
2022-04-24 07:00,17.61,0,333.83,85.95,2,0,0
2022-04-24 08:00,17.36,0,333.83,85.24,1.97,0,0
2022-04-24 09:00,17.12,26,336.17,84.54,1.95,0,0
2022-04-24 10:00,18.58,26,336.17,81.76,2.16,0,0
2022-04-24 11:00,20.04,26,336.17,78.98,2.37,0,0
2022-04-24 12:00,21.49,490,361.26,76.2,2.58,0,0
2022-04-24 13:00,23.17,490,361.26,66.86,3,0,0
2022-04-24 14:00,24.84,490,361.26,57.53,3.43,0,0
2022-04-24 15:00,26.51,442,422.74,48.19,3.86,0,0
2022-04-24 16:00,27.44,442,422.74,45.71,4.44,0,0
2022-04-24 17:00,28.37,442,422.74,43.23,5.01,0,0
2022-04-24 18:00,29.3,690,398,40.75,5.59,0,0
2022-04-24 19:00,28.89,690,398,42.76,5.94,0,0
2022-04-24 20:00,28.49,690,398,44.77,6.3,0,0
2022-04-24 21:00,28.08,210,392,46.79,6.66,0,0
2022-04-24 22:00,26.46,210,392,53.65,6.47,0,0
2022-04-24 23:00,24.83,210,392,60.52,6.27,0,0
2022-04-25 00:00,23.2,0,358.16,67.39,6.08,0,0
2022-04-25 01:00,22.28,0,358.16,71.93,5.51,0,0
2022-04-25 02:00,21.35,0,358.16,76.47,4.93,0,0
2022-04-25 03:00,20.43,0,349.84,81.01,4.35,0,0
2022-04-25 04:00,19.75,0,349.84,87.01,3.69,0,0
2022-04-25 05:00,19.08,0,349.84,93,3.04,0,0
2022-04-25 06:00,18.4,0,348,99,2.38,0,0
2022-04-25 07:00,18.28,0,348,98.37,2.39,0,0
2022-04-25 08:00,18.15,0,348,97.74,2.4,0,0
2022-04-25 09:00,18.03,28,344.32,97.12,2.41,0,0
2022-04-25 10:00,18.89,28,344.32,94.41,2.14,0,0
2022-04-25 11:00,19.74,28,344.32,91.71,1.88,0,0
2022-04-25 12:00,20.6,520,364,89,1.62,0,0
2022-04-25 13:00,23.09,520,364,75.04,1.73,0,0
2022-04-25 14:00,25.57,520,364,61.07,1.84,0,0
2022-04-25 15:00,28.05,668,412.43,47.11,1.95,0,0
2022-04-25 16:00,28.88,668,412.43,44.88,2.17,0,0
2022-04-25 17:00,29.7,668,412.43,42.66,2.39,0,0
2022-04-25 18:00,30.52,840,381,40.43,2.61,0,0
2022-04-25 19:00,30.15,840,381,39.46,3.27,0,0
2022-04-25 20:00,29.77,840,381,38.48,3.94,0,0
2022-04-25 21:00,29.4,280,371.22,37.5,4.6,0,0
2022-04-25 22:00,27.79,280,371.22,45.66,4.91,0,0
2022-04-25 23:00,26.18,280,371.22,53.81,5.23,0,0
2022-04-26 00:00,24.58,0,364.21,61.97,5.54,0,0
2022-04-26 01:00,23.34,0,364.21,68.25,4.81,0,0
2022-04-26 02:00,22.11,0,364.21,74.53,4.09,0,0
2022-04-26 03:00,20.88,0,352.21,80.8,3.36,0,0
2022-04-26 04:00,19.9,0,352.21,85.83,2.47,0,0
2022-04-26 05:00,18.92,0,352.21,90.85,1.57,0,0
2022-04-26 06:00,17.95,0,343.12,95.88,0.68,0,0
2022-04-26 07:00,17.83,0,343.12,95.58,0.85,0,0
2022-04-26 08:00,17.72,0,343.12,95.29,1.02,0,0
2022-04-26 09:00,17.6,30,338.88,95,1.18,0,0
2022-04-26 10:00,18.73,30,338.88,89.88,0.81,0,0
2022-04-26 11:00,19.86,30,338.88,84.76,0.44,0,0
2022-04-26 12:00,20.98,520,358.98,79.64,0.06,0,0
2022-04-26 13:00,23.21,520,358.98,69.22,0.04,0,0
2022-04-26 14:00,25.44,520,358.98,58.81,0.15,0,0
2022-04-26 15:00,27.67,950,379.67,48.4,0.25,0,0
2022-04-26 16:00,29.12,950,379.67,45.38,0.18,0,0
2022-04-26 17:00,30.57,950,379.67,42.35,0.61,0,0
2022-04-26 18:00,32.02,450,424.19,39.33,1.04,0,0
2022-04-26 19:00,30.62,450,424.19,41.93,0.67,0,0
2022-04-26 20:00,29.23,450,424.19,44.53,0.3,0,0
2022-04-26 21:00,27.83,172,411.81,47.13,0.07,0,0
2022-04-26 22:00,26.79,172,411.81,50.76,0.67,0,0
2022-04-26 23:00,25.74,172,411.81,54.39,1.28,0,0
2022-04-27 00:00,24.7,0,361.66,58.02,1.89,0,0
2022-04-27 01:00,23.45,0,361.66,63.9,1.7,0,0
2022-04-27 02:00,22.19,0,361.66,69.78,1.51,0,0
2022-04-27 03:00,20.94,0,352.34,75.67,1.32,0,0
2022-04-27 04:00,20.39,0,352.34,77.91,1.9,0,0
2022-04-27 05:00,19.85,0,352.34,80.16,2.49,0,0
2022-04-27 06:00,19.3,0,344,82.4,3.08,0,0
2022-04-27 07:00,18.77,0,344,86.26,2.74,0,0
2022-04-27 08:00,18.25,0,344,90.12,2.39,0,0
2022-04-27 09:00,17.72,30,340,93.98,2.05,0,0
2022-04-27 10:00,18.69,30,340,91.97,1.83,0,0
2022-04-27 11:00,19.66,30,340,89.96,1.62,0,0
2022-04-27 12:00,20.63,500,368,87.94,1.4,0,0
2022-04-27 13:00,22.88,500,368,76.69,1.73,0,0
2022-04-27 14:00,25.13,500,368,65.43,2.05,0,0
2022-04-27 15:00,27.38,868,396.06,54.18,2.37,0,0
2022-04-27 16:00,28.42,868,396.06,49.91,2.42,0,0
2022-04-27 17:00,29.46,868,396.06,45.64,2.47,0,0
2022-04-27 18:00,30.5,420,419,41.37,2.51,0,0
2022-04-27 19:00,30.32,420,419,40.81,2.35,0,0
2022-04-27 20:00,30.14,420,419,40.25,2.19,0,0
2022-04-27 21:00,29.96,166,405.04,39.69,2.03,0,0
2022-04-27 22:00,27.24,166,405.04,54.18,0.01,0,0
2022-04-27 23:00,24.53,166,405.04,68.67,2.01,0,0
2022-04-28 00:00,21.81,0,372,83.16,4.03,0,0
2022-04-28 01:00,21.04,0,372,86.32,3.59,0,0
2022-04-28 02:00,20.27,0,372,89.49,3.15,0,0
2022-04-28 03:00,19.5,0,354,92.65,2.71,0,0
2022-04-28 04:00,18.81,0,354,94.89,1.91,0,0
2022-04-28 05:00,18.11,0,354,97.13,1.12,0,0
2022-04-28 06:00,17.42,0,348,99.37,0.33,0,0
2022-04-28 07:00,17.29,0,348,98.74,0.84,0,0
2022-04-28 08:00,17.17,0,348,98.1,1.36,0,0
2022-04-28 09:00,17.04,32,336,97.47,1.87,0,0
2022-04-28 10:00,17.79,32,336,95.76,2.43,0,0
2022-04-28 11:00,18.54,32,336,94.05,2.99,0,0
2022-04-28 12:00,19.29,530,353.85,92.34,3.55,0,0
2022-04-28 13:00,21.76,530,353.85,76.68,4.28,0,0
2022-04-28 14:00,24.24,530,353.85,61.02,5.01,0,0
2022-04-28 15:00,26.71,852,376.15,45.35,5.74,0,0
2022-04-28 16:00,27.21,852,376.15,41.26,6.28,0,0
2022-04-28 17:00,27.71,852,376.15,37.17,6.83,0,0
2022-04-28 18:00,28.21,780,363.43,33.08,7.37,0,0
2022-04-28 19:00,27.47,780,363.43,34.67,7.76,0,0
2022-04-28 20:00,26.73,780,363.43,36.27,8.16,0,0
2022-04-28 21:00,25.99,280,342.57,37.86,8.56,0,0
2022-04-28 22:00,24.34,280,342.57,43.7,7.13,0,0
2022-04-28 23:00,22.68,280,342.57,49.53,5.7,0,0
2022-04-29 00:00,21.02,0,331.71,55.36,4.27,0,0
2022-04-29 01:00,19.93,0,331.71,61.02,3.84,0,0
2022-04-29 02:00,18.85,0,331.71,66.69,3.42,0,0
2022-04-29 03:00,17.77,0,328.59,72.35,2.99,0,0
2022-04-29 04:00,17.22,0,328.59,77.73,2.64,0,0
2022-04-29 05:00,16.68,0,328.59,83.11,2.28,0,0
2022-04-29 06:00,16.14,0,328,88.48,1.93,0,0
2022-04-29 07:00,16.33,0,328,87.26,2.48,0,0
